MBL-TEXT
StartTime, 2025/01/07, 14/44/00
SamplingRate,500

EVENT, ECG,
0000,-970.395,
0000,-988.097,
0000,-925.378,
0000,-887.838,
0000,-885.243,
0000,-1013.582,
0000,-1040.897,
0000,-971.158,
0000,-920.494,
0000,-920.037,
0000,-1025.027,
0000,-1021.517,
0000,-1029.757,
0000,-950.557,
0000,-910.118,
0000,-1003.357,
0000,-1017.702,
0000,-1014.497,
0000,-951.778,
0000,-937.738,
0000,-1009.309,
0000,-1026.248,
0000,-1052.495,
0000,-1014.802,
0000,-968.106,
0000,-1082.405,
0000,-1133.069,
0000,-1066.534,
0000,-1011.903,
0000,-986.571,
0000,-1112.315,
0000,-1144.361,
0000,-1069.892,
0000,-1015.108,
0000,-987.639,
0000,-1096.902,
0000,-1139.173,
0000,-1125.286,
0000,-1070.960,
0000,-1044.255,
0000,-1152.907,
0000,-1183.885,
0000,-1172.288,
0000,-1116.283,
0000,-1108.958,
0000,-1192.889,
0000,-1229.513,
0000,-1204.029,
0000,-1134.747,
0000,-1135.816,
0000,-1245.079,
0000,-1284.450,
0000,-1232.718,
0000,-1175.797,
0000,-1134.900,
0000,-1297.421,
0000,-1306.272,
0000,-1244.316,
0000,-1131.695,
0000,-1170.304,
0000,-1291.317,
0000,-1285.976,
0000,-1269.648,
0000,-1221.731,
0000,-1174.577,
0000,-1271.021,
0000,-1310.545,
0000,-1282.924,
0000,-1217.458,
0000,-1165.726,
0000,-1233.786,
0000,-1318.328,
0000,-1247.978,
0000,-1131.238,
0000,-1131.543,
0000,-1246.299,
0000,-1216.237,
0000,-1185.259,
0000,-1128.949,
0000,-1084.999,
0000,-1167.709,
0000,-1176.408,
0000,-1121.624,
0000,-1057.073,
0000,-1007.935,
0000,-1114.757,
0000,-1142.835,
0000,-1084.847,
0000,-1005.036,
0000,-972.684,
0000,-1075.996,
0000,-1070.655,
0000,-1016.023,
0000,-955.440,
0000,-932.550,
0000,-1032.046,
0000,-1044.255,
0000,-1005.036,
0000,-954.219,
0000,-890.737,
0000,-987.639,
0000,-1013.124,
0000,-955.593,
0000,-897.452,
0000,-864.337,
0000,-952.846,
0000,-1019.686,
0000,-922.783,
0000,-841.294,
0000,-876.850,
0000,-1000.763,
0000,-990.539,
0000,-957.119,
0000,-908.592,
0000,-868.762,
0000,-1036.319,
0000,-1012.971,
0000,-949.794,
0000,-889.974,
0000,-871.509,
0000,-1048.527,
0000,-1005.036,
0000,-893.637,
0000,-883.565,
0000,-860.980,
0000,-968.106,
0000,-976.805,
0000,-916.222,
0000,-888.143,
0000,-846.788,
0000,-969.327,
0000,-1006.867,
0000,-936.670,
0000,-884.328,
0000,-887.380,
0000,-985.655,
0000,-1004.883,
0000,-918.053,
0000,-884.328,
0000,-870.746,
0000,-976.347,
0000,-982.909,
0000,-948.726,
0000,-907.676,
0000,-900.198,
0000,-978.636,
0000,-979.246,
0000,-951.625,
0000,-915.764,
0000,-886.617,
0000,-982.756,
0000,-970.090,
0000,-985.808,
0000,-893.789,
0000,-868.305,
0000,-978.331,
0000,-985.808,
0000,-915.306,
0000,-894.705,
0000,-890.279,
0000,-1012.666,
0000,-1034.946,
0000,-948.878,
0000,-857.012,
0000,-839.158,
0000,-1011.598,
0000,-992.065,
0000,-924.920,
0000,-904.471,
0000,-889.974,
0000,-952.693,
0000,-962.460,
0000,-921.868,
0000,-884.023,
0000,-883.870,
0000,-968.564,
0000,-959.103,
0000,-936.060,
0000,-885.091,
0000,-859.759,
0000,-952.999,
0000,-942.317,
0000,-889.821,
0000,-862.506,
0000,-884.023,
0000,-964.596,
0000,-974.973,
0000,-914.696,
0000,-828.628,
0000,-857.165,
0000,-952.236,
0000,-930.414,
0000,-920.342,
0000,-863.879,
0000,-847.703,
0000,-962.918,
0000,-955.898,
0000,-891.042,
0000,-835.343,
0000,-895.620,
0000,-981.383,
0000,-967.191,
0000,-925.683,
0000,-893.942,
0000,-882.954,
0000,-1014.650,
0000,-999.084,
0000,-947.963,
0000,-945.216,
0000,-866.168,
0000,-962.918,
0000,-1047.307,
0000,-1005.952,
0000,-910.118,
0000,-883.260,
0000,-997.101,
0000,-997.558,
0000,-987.792,
0000,-953.609,
0000,-930.108,
0000,-1034.183,
0000,-986.266,
0000,-949.489,
0000,-929.040,
0000,-925.073,
0000,-1023.043,
0000,-1003.815,
0000,-937.891,
0000,-893.942,
0000,-893.026,
0000,-999.695,
0000,-1001.679,
0000,-938.654,
0000,-863.879,
0000,-836.869,
0000,-952.388,
0000,-945.826,
0000,-903.861,
0000,-857.165,
0000,-810.469,
0000,-896.231,
0000,-932.703,
0000,-891.500,
0000,-850.145,
0000,-837.479,
0000,-943.232,
0000,-921.715,
0000,-897.452,
0000,-865.863,
0000,-851.366,
0000,-934.839,
0000,-933.008,
0000,-900.809,
0000,-823.287,
0000,-827.407,
0000,-920.800,
0000,-942.164,
0000,-931.177,
0000,-855.028,
0000,-798.108,
0000,-916.832,
0000,-982.909,
0000,-867.236,
0000,-890.127,
0000,-844.041,
0000,-930.261,
0000,-951.015,
0000,-894.552,
0000,-919.731,
0000,-979.857,
0000,-1137.189,
0000,-1236.380,
0000,-1263.086,
0000,-1363.955,
0000,-1490.920,
0000,-1654.967,
0000,-1679.536,
0000,-1644.285,
0000,-1639.249,
0000,-1641.538,
0000,-1648.405,
0000,-1559.744,
0000,-1405.463,
0000,-1185.869,
0000,-994.201,
0000,-1008.241,
0000,-972.227,
0000,-854.265,
0000,-718.297,
0000,-676.331,
0000,-822.524,
0000,-792.309,
0000,-778.727,
0000,-796.429,
0000,-830.765,
0000,-931.024,
0000,-943.843,
0000,-945.369,
0000,-925.225,
0000,-896.231,
0000,-940.791,
0000,-950.557,
0000,-963.833,
0000,-891.805,
0000,-869.525,
0000,-979.551,
0000,-969.632,
0000,-942.164,
0000,-910.881,
0000,-885.396,
0000,-974.821,
0000,-985.961,
0000,-970.853,
0000,-906.608,
0000,-888.295,
0000,-1013.276,
0000,-996.795,
0000,-952.236,
0000,-952.541,
0000,-936.212,
0000,-1017.702,
0000,-1037.235,
0000,-999.847,
0000,-957.577,
0000,-952.846,
0000,-1068.671,
0000,-1088.814,
0000,-1042.729,
0000,-993.286,
0000,-960.018,
0000,-1088.814,
0000,-1099.496,
0000,-1062.872,
0000,-987.334,
0000,-956.356,
0000,-1079.963,
0000,-1104.075,
0000,-1029.452,
0000,-964.139,
0000,-1017.702,
0000,-1134.137,
0000,-1133.374,
0000,-1078.590,
0000,-1041.203,
0000,-1058.141,
0000,-1133.374,
0000,-1101.328,
0000,-1120.098,
0000,-1088.967,
0000,-1061.499,
0000,-1123.760,
0000,-1166.183,
0000,-1117.351,
0000,-1051.274,
0000,-1110.942,
0000,-1221.120,
0000,-1238.517,
0000,-1155.349,
0000,-1104.990,
0000,-1126.660,
0000,-1268.885,
0000,-1269.800,
0000,-1188.463,
0000,-1155.654,
0000,-1160.995,
0000,-1284.450,
0000,-1287.960,
0000,-1257.439,
0000,-1226.003,
0000,-1192.126,
0000,-1303.830,
0000,-1303.983,
0000,-1273.157,
0000,-1246.299,
0000,-1224.172,
0000,-1329.773,
0000,-1294.674,
0000,-1249.046,
0000,-1197.619,
0000,-1185.411,
0000,-1304.441,
0000,-1306.119,
0000,-1245.842,
0000,-1212.880,
0000,-1204.181,
0000,-1287.655,
0000,-1254.387,
0000,-1210.591,
0000,-1163.284,
0000,-1148.329,
0000,-1254.845,
0000,-1219.899,
0000,-1148.939,
0000,-1085.457,
0000,-1043.186,
0000,-1150.465,
0000,-1199.145,
0000,-1153.365,
0000,-1082.710,
0000,-1065.161,
0000,-1119.182,
0000,-1060.278,
0000,-1062.109,
0000,-994.812,
0000,-979.399,
0000,-1035.861,
0000,-1034.335,
0000,-991.454,
0000,-946.132,
0000,-906.608,
0000,-1016.634,
0000,-1025.790,
0000,-1015.565,
0000,-978.636,
0000,-918.358,
0000,-1003.052,
0000,-995.422,
0000,-981.840,
0000,-907.829,
0000,-896.689,
0000,-980.009,
0000,-941.706,
0000,-934.992,
0000,-908.134,
0000,-889.364,
0000,-1010.530,
0000,-1001.373,
0000,-921.868,
0000,-903.861,
0000,-924.462,
0000,-1032.199,
0000,-1000.610,
0000,-936.212,
0000,-914.085,
0000,-904.319,
0000,-998.016,
0000,-972.532,
0000,-922.326,
0000,-927.056,
0000,-920.494,
0000,-995.575,
0000,-987.029,
0000,-998.169,
0000,-889.516,
0000,-851.213,
0000,-981.688,
0000,-1024.111,
0000,-943.843,
0000,-869.373,
0000,-872.730,
0000,-1003.357,
0000,-988.402,
0000,-953.456,
0000,-898.672,
0000,-909.355,
0000,-1032.352,
0000,-1030.215,
0000,-981.535,
0000,-910.423,
0000,-908.744,
0000,-1002.136,
0000,-988.555,
0000,-955.288,
0000,-893.026,
0000,-877.308,
0000,-981.230,
0000,-976.499,
0000,-927.819,
0000,-880.971,
0000,-858.843,
0000,-976.194,
0000,-1002.594,
0000,-964.902,
0000,-910.881,
0000,-915.764,
0000,-984.282,
0000,-986.724,
0000,-935.907,
0000,-914.390,
0000,-969.937,
0000,-968.869,
0000,-907.218,
0000,-919.579,
0000,-896.841,
0000,-872.425,
0000,-969.327,
0000,-968.717,
0000,-848.619,
0000,-844.041,
0000,-897.909,
0000,-1014.192,
0000,-957.729,
0000,-867.542,
0000,-842.973,
0000,-867.542,
0000,-986.266,
0000,-974.363,
0000,-926.904,
0000,-860.369,
0000,-840.989,
0000,-963.681,
0000,-951.167,
0000,-916.679,
0000,-894.857,
0000,-912.254,
0000,-1000.458,
0000,-965.665,
0000,-918.511,
0000,-892.263,
0000,-880.818,
0000,-995.117,
0000,-1003.815,
0000,-953.762,
0000,-908.897,
0000,-879.292,
0000,-981.840,
0000,-976.194,
0000,-994.506,
0000,-960.781,
0000,-916.527,
0000,-1034.335,
0000,-1014.955,
0000,-942.622,
0000,-944.148,
0000,-960.324,
0000,-1011.445,
0000,-975.736,
0000,-980.314,
0000,-958.340,
0000,-960.781,
0000,-1031.283,
0000,-945.826,
0000,-977.720,
0000,-906.760,
0000,-922.020,
0000,-1021.059,
0000,-989.776,
0000,-923.089,
0000,-851.824,
0000,-858.843,
0000,-978.178,
0000,-946.132,
0000,-866.779,
0000,-827.713,
0000,-849.382,
0000,-941.554,
0000,-920.494,
0000,-885.854,
0000,-828.781,
0000,-832.443,
0000,-952.083,
0000,-956.661,
0000,-904.166,
0000,-837.021,
0000,-826.797,
0000,-955.745,
0000,-939.875,
0000,-858.843,
0000,-820.388,
0000,-848.009,
0000,-938.654,
0000,-943.232,
0000,-884.023,
0000,-828.933,
0000,-843.431,
0000,-956.356,
0000,-931.787,
0000,-909.202,
0000,-849.840,
0000,-856.707,
0000,-970.700,
0000,-952.846,
0000,-969.937,
0000,-1018.770,
0000,-1076.301,
0000,-1217.763,
0000,-1265.832,
0000,-1383.641,
0000,-1476.576,
0000,-1510.301,
0000,-1651.152,
0000,-1702.274,
0000,-1650.542,
0000,-1592.400,
0000,-1598.352,
0000,-1608.271,
0000,-1468.793,
0000,-1254.693,
0000,-1047.154,
0000,-959.408,
0000,-1024.874,
0000,-891.958,
0000,-750.649,
0000,-716.618,
0000,-653.899,
0000,-790.325,
0000,-837.326,
0000,-798.108,
0000,-796.277,
0000,-846.940,
0000,-974.210,
0000,-952.693,
0000,-929.498,
0000,-892.416,
0000,-895.773,
0000,-998.016,
0000,-989.013,
0000,-938.501,
0000,-892.874,
0000,-881.428,
0000,-978.025,
0000,-970.243,
0000,-942.927,
0000,-892.111,
0000,-886.006,
0000,-1014.497,
0000,-1000.153,
0000,-950.252,
0000,-914.390,
0000,-884.175,
0000,-993.286,
0000,-1033.878,
0000,-996.948,
0000,-902.945,
0000,-897.452,
0000,-996.795,
0000,-1034.793,
0000,-1005.494,
0000,-956.203,
0000,-920.800,
0000,-1038.608,
0000,-1035.251,
0000,-1015.413,
0000,-978.941,
0000,-971.921,
0000,-1033.725,
0000,-1016.481,
0000,-1023.501,
0000,-1001.984,
0000,-991.912,
0000,-1081.032,
0000,-1059.667,
0000,-1048.070,
0000,-1000.916,
0000,-1009.767,
0000,-1128.186,
0000,-1121.929,
0000,-1078.132,
0000,-1018.007,
0000,-1032.809,
0000,-1173.203,
0000,-1153.975,
0000,-1116.740,
0000,-1048.985,
0000,-1039.677,
0000,-1164.047,
0000,-1153.975,
0000,-1121.319,
0000,-1082.100,
0000,-1093.087,
0000,-1190.600,
0000,-1195.788,
0000,-1158.859,
0000,-1139.326,
0000,-1152.755,
0000,-1231.192,
0000,-1216.542,
0000,-1223.104,
0000,-1153.518,
0000,-1162.216,
0000,-1288.265,
0000,-1287.960,
0000,-1244.163,
0000,-1208.759,
0000,-1201.892,
0000,-1307.493,
0000,-1320.159,
0000,-1235.007,
0000,-1209.980,
0000,-1217.610,
0000,-1295.437,
0000,-1302.610,
0000,-1254.693,
0000,-1189.837,
0000,-1214.100,
0000,-1298.489,
0000,-1312.834,
0000,-1258.355,
0000,-1200.061,
0000,-1197.619,
0000,-1248.741,
0000,-1256.066,
0000,-1232.718,
0000,-1177.476,
0000,-1118.266,
0000,-1214.406,
0000,-1229.361,
0000,-1164.200,
0000,-1051.122,
0000,-1052.190,
0000,-1174.271,
0000,-1158.553,
0000,-1080.269,
0000,-1031.436,
0000,-1015.718,
0000,-1124.828,
0000,-1076.148,
0000,-990.081,
0000,-982.298,
0000,-989.318,
0000,-1056.005,
0000,-1048.222,
0000,-982.756,
0000,-909.355,
0000,-924.767,
0000,-1002.594,
0000,-1041.508,
0000,-1011.750,
0000,-925.378,
0000,-886.006,
0000,-1005.494,
0000,-964.291,
0000,-932.397,
0000,-897.299,
0000,-910.270,
0000,-985.503,
0000,-978.788,
0000,-935.907,
0000,-879.445,
0000,-878.224,
0000,-994.506,
0000,-1026.095,
0000,-986.266,
0000,-869.983,
0000,-870.136,
0000,-958.492,
0000,-990.386,
0000,-954.982,
0000,-928.735,
0000,-908.744,
0000,-1003.815,
0000,-985.503,
0000,-928.735,
0000,-913.170,
0000,-911.949,
0000,-999.390,
0000,-978.483,
0000,-951.930,
0000,-893.026,
0000,-891.500,
0000,-969.785,
0000,-978.331,
0000,-958.035,
0000,-919.731,
0000,-931.787,
0000,-1003.510,
0000,-986.418,
0000,-921.257,
0000,-882.649,
0000,-902.182,
0000,-968.259,
0000,-951.625,
0000,-945.979,
0000,-894.705,
0000,-875.477,
0000,-976.499,
0000,-958.798,
0000,-912.254,
0000,-869.525,
0000,-919.121,
0000,-1020.601,
0000,-978.636,
0000,-936.518,
0000,-903.098,
0000,-889.821,
0000,-968.106,
0000,-1004.273,
0000,-934.381,
0000,-880.971,
0000,-900.656,
0000,-1007.172,
0000,-953.609,
0000,-898.215,
0000,-902.030,
0000,-889.821,
0000,-962.155,
0000,-961.850,
0000,-936.212,
0000,-898.978,
0000,-897.757,
0000,-964.596,
0000,-953.914,
0000,-937.433,
0000,-862.048,
0000,-899.741,
0000,-945.369,
0000,-965.665,
0000,-921.105,
0000,-862.964,
0000,-866.473,
0000,-946.284,
0000,-921.105,
0000,-892.721,
0000,-839.463,
0000,-866.168,
0000,-978.636,
0000,-956.051,
0000,-904.471,
0000,-887.075,
0000,-935.602,
0000,-1000.305,
0000,-936.212,
0000,-943.385,
0000,-933.160,
0000,-900.198,
0000,-1000.000,
0000,-947.658,
0000,-906.608,
0000,-874.409,
0000,-887.380,
0000,-1030.673,
0000,-1009.461,
0000,-965.512,
0000,-900.809,
0000,-930.719,
0000,-1023.348,
0000,-1016.176,
0000,-933.771,
0000,-898.215,
0000,-933.618,
0000,-1031.589,
0000,-1012.208,
0000,-960.934,
0000,-911.491,
0000,-940.333,
0000,-1045.170,
0000,-1018.465,
0000,-964.444,
0000,-895.926,
0000,-899.130,
0000,-1017.091,
0000,-948.726,
0000,-902.487,
0000,-893.484,
0000,-835.800,
0000,-915.306,
0000,-911.338,
0000,-860.980,
0000,-827.713,
0000,-817.030,
0000,-900.961,
0000,-867.084,
0000,-889.516,
0000,-859.912,
0000,-829.391,
0000,-878.834,
0000,-893.942,
0000,-903.403,
0000,-824.660,
0000,-826.644,
0000,-928.277,
0000,-886.159,
0000,-829.391,
0000,-776.744,
0000,-844.346,
0000,-935.449,
0000,-933.160,
0000,-882.039,
0000,-835.800,
0000,-866.321,
0000,-914.238,
0000,-890.890,
0000,-886.006,
0000,-871.662,
0000,-880.665,
0000,-952.083,
0000,-920.647,
0000,-898.215,
0000,-932.245,
0000,-1002.136,
0000,-1183.885,
0000,-1232.565,
0000,-1288.418,
0000,-1341.676,
0000,-1450.176,
0000,-1621.242,
0000,-1654.815,
0000,-1649.321,
0000,-1607.508,
0000,-1568.137,
0000,-1566.916,
0000,-1493.667,
0000,-1289.638,
0000,-1069.892,
0000,-961.087,
0000,-983.519,
0000,-886.159,
0000,-770.639,
0000,-684.572,
0000,-707.615,
0000,-795.208,
0000,-818.251,
0000,-816.725,
0000,-838.395,
0000,-877.308,
0000,-964.291,
0000,-931.787,
0000,-922.631,
0000,-882.649,
0000,-901.267,
0000,-971.921,
0000,-947.200,
0000,-881.734,
0000,-852.892,
0000,-891.195,
0000,-1004.883,
0000,-982.146,
0000,-907.523,
0000,-867.694,
0000,-912.712,
0000,-1028.842,
0000,-951.930,
0000,-940.943,
0000,-892.874,
0000,-906.760,
0000,-1020.449,
0000,-1005.341,
0000,-937.891,
0000,-928.277,
0000,-944.911,
0000,-1023.043,
0000,-1019.380,
0000,-940.028,
0000,-906.302,
0000,-959.713,
0000,-1051.274,
0000,-1014.345,
0000,-969.937,
0000,-959.103,
0000,-998.016,
0000,-1052.648,
0000,-1047.764,
0000,-991.607,
0000,-933.160,
0000,-969.022,
0000,-1099.649,
0000,-1057.378,
0000,-1026.095,
0000,-976.194,
0000,-986.876,
0000,-1083.778,
0000,-1081.489,
0000,-1076.911,
0000,-1050.816,
0000,-1062.109,
0000,-1131.695,
0000,-1130.322,
0000,-1099.039,
0000,-1058.904,
0000,-1089.730,
0000,-1201.282,
0000,-1115.367,
0000,-1063.025,
0000,-1086.678,
0000,-1096.597,
0000,-1164.963,
0000,-1142.378,
0000,-1118.114,
0000,-1109.110,
0000,-1135.816,
0000,-1269.342,
0000,-1242.637,
0000,-1189.074,
0000,-1168.320,
0000,-1220.510,
0000,-1285.060,
0000,-1282.924,
0000,-1238.975,
0000,-1167.557,
0000,-1209.980,
0000,-1282.008,
0000,-1298.031,
0000,-1231.039,
0000,-1178.086,
0000,-1225.698,
0000,-1314.970,
0000,-1295.437,
0000,-1257.897,
0000,-1199.298,
0000,-1218.373,
0000,-1332.367,
0000,-1302.152,
0000,-1210.591,
0000,-1193.347,
0000,-1220.815,
0000,-1265.069,
0000,-1234.549,
0000,-1206.013,
0000,-1128.796,
0000,-1132.611,
0000,-1232.565,
0000,-1198.077,
0000,-1146.498,
0000,-1072.791,
0000,-1054.937,
0000,-1201.435,
0000,-1142.835,
0000,-1076.454,
0000,-1011.750,
0000,-1029.300,
0000,-1136.884,
0000,-1095.376,
0000,-1036.014,
0000,-961.850,
0000,-992.828,
0000,-1108.347,
0000,-1046.696,
0000,-950.557,
0000,-902.793,
0000,-959.408,
0000,-1031.283,
0000,-996.795,
0000,-948.726,
0000,-916.069,
0000,-904.166,
0000,-977.110,
0000,-975.279,
0000,-953.914,
0000,-912.559,
0000,-882.191,
0000,-986.113,
0000,-990.081,
0000,-926.293,
0000,-874.867,
0000,-903.861,
0000,-1027.163,
0000,-989.623,
0000,-921.715,
0000,-872.425,
0000,-895.773,
0000,-993.286,
0000,-981.383,
0000,-937.281,
0000,-900.961,
0000,-874.409,
0000,-960.934,
0000,-924.920,
0000,-934.992,
0000,-900.961,
0000,-921.563,
0000,-969.785,
0000,-951.778,
0000,-911.033,
0000,-888.753,
0000,-875.935,
0000,-1009.614,
0000,-977.568,
0000,-941.096,
0000,-879.292,
0000,-882.039,
0000,-985.503,
0000,-1006.409,
0000,-920.189,
0000,-846.788,
0000,-871.051,
0000,-1000.458,
0000,-978.788,
0000,-911.033,
0000,-893.179,
0000,-921.410,
0000,-1005.341,
0000,-991.760,
0000,-931.940,
0000,-889.821,
0000,-895.620,
0000,-1014.497,
0000,-983.672,
0000,-934.534,
0000,-864.337,
0000,-902.945,
0000,-973.295,
0000,-956.814,
0000,-913.933,
0000,-880.665,
0000,-894.705,
0000,-1004.120,
0000,-984.282,
0000,-948.726,
0000,-883.412,
0000,-853.197,
0000,-978.788,
0000,-943.232,
0000,-904.624,
0000,-852.587,
0000,-888.143,
0000,-971.921,
0000,-936.518,
0000,-894.705,
0000,-858.386,
0000,-881.886,
0000,-974.058,
0000,-961.544,
0000,-942.011,
0000,-867.084,
0000,-869.220,
0000,-936.975,
0000,-934.992,
0000,-882.039,
0000,-802.838,
0000,-847.856,
0000,-942.164,
0000,-947.810,
0000,-926.446,
0000,-859.606,
0000,-891.805,
0000,-983.824,
0000,-948.115,
0000,-926.599,
0000,-889.211,
0000,-914.390,
0000,-990.997,
0000,-964.596,
0000,-931.482,
0000,-914.696,
0000,-934.534,
0000,-960.324,
0000,-972.532,
0000,-995.727,
0000,-915.916,
0000,-948.573,
0000,-1039.829,
0000,-1004.883,
0000,-941.096,
0000,-899.435,
0000,-928.277,
0000,-1034.641,
0000,-1003.357,
0000,-955.898,
0000,-920.342,
0000,-929.040,
0000,-1013.429,
0000,-1013.582,
0000,-960.476,
0000,-922.020,
0000,-937.128,
0000,-1050.511,
0000,-935.907,
0000,-930.566,
0000,-902.030,
0000,-872.730,
0000,-952.236,
0000,-955.288,
0000,-900.961,
0000,-829.544,
0000,-854.265,
0000,-965.359,
0000,-931.177,
0000,-848.009,
0000,-831.375,
0000,-848.466,
0000,-950.710,
0000,-920.189,
0000,-835.953,
0000,-765.298,
0000,-854.265,
0000,-962.460,
0000,-902.335,
0000,-845.567,
0000,-806.806,
0000,-843.125,
0000,-934.992,
0000,-934.381,
0000,-869.220,
0000,-811.842,
0000,-856.859,
0000,-965.359,
0000,-947.505,
0000,-894.552,
0000,-791.241,
0000,-843.736,
0000,-939.112,
0000,-883.107,
0000,-842.668,
0000,-829.849,
0000,-863.269,
0000,-948.726,
0000,-971.921,
0000,-992.523,
0000,-1010.835,
0000,-1087.136,
0000,-1299.558,
0000,-1388.372,
0000,-1421.944,
0000,-1432.016,
0000,-1542.347,
0000,-1632.840,
0000,-1581.413,
0000,-1566.916,
0000,-1484.206,
0000,-1417.214,
0000,-1421.334,
0000,-1231.497,
0000,-1007.172,
0000,-840.226,
0000,-838.242,
0000,-900.961,
0000,-810.926,
0000,-705.631,
0000,-634.366,
0000,-719.976,
0000,-850.145,
0000,-889.364,
0000,-881.428,
0000,-835.037,
0000,-908.897,
0000,-990.539,
0000,-944.300,
0000,-909.507,
0000,-840.378,
0000,-877.919,
0000,-956.966,
0000,-945.521,
0000,-885.549,
0000,-833.511,
0000,-878.682,
0000,-988.097,
0000,-957.577,
0000,-936.365,
0000,-892.568,
0000,-924.920,
0000,-997.406,
0000,-953.456,
0000,-896.078,
0000,-886.922,
0000,-949.489,
0000,-984.892,
0000,-963.070,
0000,-938.959,
0000,-888.143,
0000,-940.485,
0000,-1040.134,
0000,-992.370,
0000,-978.178,
0000,-962.460,
0000,-951.930,
0000,-1026.553,
0000,-1037.387,
0000,-991.607,
0000,-912.559,
0000,-966.733,
0000,-1042.271,
0000,-1044.712,
0000,-1010.682,
0000,-975.736,
0000,-1001.679,
0000,-1066.077,
0000,-1049.443,
0000,-1041.660,
0000,-995.422,
0000,-1035.251,
0000,-1125.439,
0000,-1092.477,
0000,-1046.238,
0000,-1004.578,
0000,-1079.811,
0000,-1171.677,
0000,-1066.382,
0000,-1097.207,
0000,-1075.843,
0000,-1094.003,
0000,-1148.787,
0000,-1117.503,
0000,-1097.818,
0000,-1089.425,
0000,-1136.579,
0000,-1207.996,
0000,-1180.223,
0000,-1147.566,
0000,-1121.319,
0000,-1169.541,
0000,-1243.400,
0000,-1226.766,
0000,-1186.785,
0000,-1155.959,
0000,-1159.164,
0000,-1259.576,
0000,-1256.982,
0000,-1262.017,
0000,-1202.198,
0000,-1226.156,
0000,-1315.733,
0000,-1286.892,
0000,-1226.766,
0000,-1209.675,
0000,-1270.563,
0000,-1316.344,
0000,-1304.441,
0000,-1265.832,
0000,-1158.248,
0000,-1202.045,
0000,-1287.349,
0000,-1261.407,
0000,-1251.946,
0000,-1200.519,
0000,-1219.747,
0000,-1253.319,
0000,-1239.738,
0000,-1203.113,
0000,-1137.952,
0000,-1171.982,
0000,-1231.955,
0000,-1164.657,
0000,-1104.532,
0000,-1060.125,
0000,-1083.931,
0000,-1176.560,
0000,-1125.744,
0000,-1031.283,
0000,-986.418,
0000,-1036.930,
0000,-1124.218,
0000,-1082.100,
0000,-1024.416,
0000,-961.697,
0000,-976.805,
0000,-1059.057,
0000,-1007.783,
0000,-1002.747,
0000,-943.385,
0000,-958.340,
0000,-1018.160,
0000,-961.850,
0000,-938.349,
0000,-923.547,
0000,-930.566,
0000,-1007.935,
0000,-963.528,
0000,-920.189,
0000,-913.627,
0000,-934.076,
0000,-1033.115,
0000,-983.214,
0000,-885.243,
0000,-856.402,
0000,-925.683,
0000,-1000.305,
0000,-955.135,
0000,-921.257,
0000,-899.283,
0000,-934.534,
0000,-1009.919,
0000,-962.765,
0000,-901.572,
0000,-882.497,
0000,-948.726,
0000,-999.695,
0000,-948.573,
0000,-882.344,
0000,-859.606,
0000,-896.841,
0000,-961.850,
0000,-980.620,
0000,-956.356,
0000,-865.710,
0000,-901.877,
0000,-1004.731,
0000,-1000.000,
0000,-943.385,
0000,-875.782,
0000,-914.696,
0000,-1005.189,
0000,-962.765,
0000,-909.660,
0000,-900.961,
0000,-932.855,
0000,-1000.916,
0000,-990.081,
0000,-936.670,
0000,-893.789,
0000,-940.028,
0000,-1001.984,
0000,-960.629,
0000,-900.046,
0000,-886.464,
0000,-934.534,
0000,-1006.257,
0000,-944.758,
0000,-894.705,
0000,-858.843,
0000,-927.209,
0000,-1023.043,
0000,-959.408,
0000,-922.783,
0000,-888.143,
0000,-922.631,
0000,-1044.560,
0000,-948.726,
0000,-916.222,
0000,-867.694,
0000,-942.317,
0000,-967.648,
0000,-935.907,
0000,-928.582,
0000,-840.073,
0000,-874.561,
0000,-943.232,
0000,-922.173,
0000,-864.490,
0000,-848.314,
0000,-930.566,
0000,-995.117,
0000,-936.212,
0000,-896.689,
0000,-863.727,
0000,-909.965,
0000,-995.422,
0000,-959.713,
0000,-913.170,
0000,-869.373,
0000,-891.042,
0000,-951.320,
0000,-940.791,
0000,-916.527,
0000,-850.603,
0000,-908.439,
0000,-974.668,
0000,-916.374,
0000,-866.626,
0000,-843.278,
0000,-914.696,
0000,-1002.289,
0000,-963.986,
0000,-939.417,
0000,-867.389,
0000,-924.767,
0000,-1040.592,
0000,-986.113,
0000,-949.184,
0000,-918.358,
0000,-951.778,
0000,-1044.102,
0000,-976.042,
0000,-916.985,
0000,-884.480,
0000,-913.780,
0000,-1008.698,
0000,-1029.605,
0000,-961.850,
0000,-858.538,
0000,-951.015,
0000,-1061.041,
0000,-1045.628,
0000,-941.554,
0000,-881.886,
0000,-950.710,
0000,-1049.138,
0000,-1043.949,
0000,-965.665,
0000,-904.624,
0000,-922.020,
0000,-1009.614,
0000,-989.623,
0000,-955.593,
0000,-924.462,
0000,-931.329,
0000,-979.399,
0000,-971.921,
0000,-933.313,
0000,-865.863,
0000,-886.922,
0000,-981.535,
0000,-947.658,
0000,-892.416,
0000,-859.606,
0000,-907.066,
0000,-978.331,
0000,-919.884,
0000,-894.094,
0000,-843.583,
0000,-864.490,
0000,-949.794,
0000,-912.864,
0000,-867.389,
0000,-841.905,
0000,-913.780,
0000,-964.749,
0000,-938.501,
0000,-879.139,
